subject_id,session_idx,decision,fused_score,fidelity_thr,fidelity_pass,mean_recon_error,anomaly_zone,llr,fidelity_ip,fidelity_bc,elapsed_ms,is_genuine,attempt_type
s038,6,REJECT_SESSION,0.00028229295621822164,1.0,False,0.021878570318222046,normal,0.04884366352218323,0.05716430554335015,0.7822650667940348,520.5323696136475,False,impostor
s049,5,REJECT_SESSION,0.00016395168413217752,0.99648,False,0.01669313758611679,normal,0.058294199748737806,0.06955062670780221,0.5894806865821917,555.1626682281494,False,impostor
s011,5,REJECT_SESSION,6.652304310735887e-05,0.82343,False,0.011280307546257973,normal,0.018916823327076254,0.1060019801133581,0.5765080265803371,520.0393199920654,False,impostor
s051,8,REJECT_SESSION,4.978327923825272e-05,0.03774,False,0.019658558070659637,normal,0.02838858691483986,0.02091243678961182,0.6382528875952318,547.9640960693359,False,impostor
s022,6,REJECT_SESSION,0.00238882935677497,0.99996,False,0.018151892349123955,normal,0.22082391515446897,0.002306845442638114,0.4999610144249221,525.9861946105957,False,impostor
s039,6,REJECT_SESSION,0.0024511848518982545,0.99986,False,0.015093877911567688,normal,0.17836065974139423,0.10436099131370945,0.4844061254077002,543.2288646697998,False,impostor
s027,8,REJECT_SESSION,6.793518823025101e-05,0.99961,False,0.011488682590425014,normal,0.06967740987302823,0.024925059640452024,0.3145843114125341,530.6482315063477,False,impostor
s036,5,REJECT_SESSION,0.00011930129896890294,0.99979,False,0.014304890297353268,normal,0.023441559346887807,0.14938400643832792,0.5906901439440372,570.3628063201904,False,impostor
s018,8,REJECT_SESSION,0.0022941774543304544,0.99995,False,0.0205149594694376,normal,0.21538566629102568,0.047123502644997615,0.5649263401259796,545.6743240356445,False,impostor
s016,8,REJECT_SESSION,0.00021088603545783198,0.99795,False,0.02458503097295761,normal,0.08858955927066224,0.009704708871988196,0.6044840815336919,567.8772926330566,False,impostor
s052,7,REJECT_SESSION,4.378268999279657e-05,1.0,False,0.024764003232121468,normal,0.04026503884078179,0.006773761454505331,0.4756012173727639,529.0787220001221,False,impostor
s027,5,REJECT_SESSION,0.0023942031758319854,0.99961,False,0.012250020168721676,normal,0.19801502149775127,0.0284292803446337,0.5591083036735446,682.8029155731201,False,impostor
s038,5,REJECT_SESSION,0.0013153008920313864,1.0,False,0.013945077545940876,normal,0.18130799497605307,9.309091141232614e-05,0.6475527588162577,832.1259021759033,False,impostor
s003,6,REJECT_SESSION,0.00018279099222430866,0.86069,False,0.0228642039000988,normal,0.1085777791937539,0.06193134000804273,0.628731127509338,868.4461116790771,False,impostor
s046,7,REJECT_SESSION,0.10238507857106537,0.36476,False,0.020361486822366714,normal,0.5186363824948022,0.010158094954175103,0.7515193245967198,843.0466651916504,False,impostor
s021,5,REJECT_SESSION,6.8432867798984e-05,0.99705,False,0.02258726768195629,normal,0.017150744395080502,0.05958179183702227,0.5469868364733854,543.1537628173828,False,impostor
s042,6,REJECT_SESSION,7.874417275946724e-05,1.0,False,0.022158890962600708,normal,0.047509566183378114,0.034519418664990316,0.6150112009585685,519.6208953857422,False,impostor
s051,5,REJECT_SESSION,0.00037453554982380834,0.03774,False,0.015200844034552574,normal,0.16963703071086242,0.011324852109129778,0.6338257813893162,535.0017547607422,False,impostor
s044,7,REJECT_SESSION,0.00035864747307666576,0.99146,False,0.009631323628127575,normal,0.11783250791845624,0.014638313072728481,0.68603852540296,535.7053279876709,False,impostor
s011,5,REJECT_SESSION,8.824794523027222e-05,0.82343,False,0.014304890297353268,normal,0.03469362525376797,0.08398051107810657,0.6872555155240015,559.6415996551514,False,impostor
s043,7,REJECT_SESSION,3.6910206944741234e-05,0.99975,False,0.011849034577608109,normal,0.023544441000409505,0.04354986576186601,0.4457811682534562,559.4322681427002,False,impostor
s033,5,REJECT_SESSION,2.4399860753776423e-05,1.0,False,0.015387975610792637,normal,0.013055120158566913,0.008573394607861225,0.5172236046937287,567.7280426025391,False,impostor
s039,5,REJECT_SESSION,0.00010018853687856767,0.99986,False,0.013240126892924309,normal,0.06859649161428988,0.022531028698037702,0.6548858831010758,567.155122756958,False,impostor
s029,5,REJECT_SESSION,3.6387754450834335e-05,0.99826,False,0.014128063805401325,normal,0.020737028084717085,0.020404251931746165,0.6460052952965615,622.915506362915,False,impostor
s016,8,REJECT_SESSION,0.0021282364209170316,0.99795,False,0.014046394266188145,normal,0.17135942061568143,0.025634667812221845,0.5450241694750323,541.8779850006104,False,impostor
s038,5,REJECT_SESSION,0.00044422349925739464,1.0,False,0.019730830565094948,normal,0.1332124255910974,0.0010312102087639175,0.6672652393281633,531.2697887420654,False,impostor
s046,6,REJECT_SESSION,4.669894962894056e-05,0.36476,False,0.00982250552624464,normal,0.02030881274305579,4.620704090427592e-05,0.7108612820914906,536.2200736999512,False,impostor
s056,7,REJECT_SESSION,0.0006200031580733577,0.99622,False,0.015752537176012993,normal,0.20755987238449788,0.014695268541114718,0.6037785931961358,1537.7297401428223,False,impostor
s025,7,REJECT_SESSION,0.00016184493972456345,1.0,False,0.011849034577608109,normal,0.05099580545449205,0.04781835637629856,0.6970438714496536,566.0450458526611,False,impostor
s007,7,REJECT_SESSION,0.0001172958740026964,0.11549,False,0.015752537176012993,normal,0.0851527774064921,0.02086310575108714,0.631292757817693,543.2438850402832,False,impostor
s008,8,REJECT_SESSION,0.0010932178213612443,0.98614,False,0.01246679201722145,normal,0.24095675759007032,0.033799850393923976,0.6685121777709774,543.4978008270264,False,impostor
s053,6,REJECT_SESSION,7.160468332292322e-05,0.99328,False,0.032203540205955505,elevated,0.06128931090737925,0.006993876287400682,0.7402030867845297,781.0628414154053,False,impostor
s003,8,REJECT_SESSION,0.0006541247881382512,0.86069,False,0.01813879981637001,normal,0.16566290896444005,0.06313320492006909,0.751961939835775,801.0499477386475,False,impostor
s041,6,REJECT_SESSION,0.0003655032529753838,0.99569,False,0.01549790520220995,normal,0.1564074029290184,0.002172091791884083,0.74958741803942,902.2641181945801,False,impostor
s010,8,REJECT_SESSION,5.659193879703878e-05,0.99783,False,0.02458503097295761,normal,0.06204380679231229,0.0013895513902123999,0.7032407032234156,808.6040019989014,False,impostor
s046,7,REJECT_SESSION,0.0019828997811791316,0.36476,False,0.02081061340868473,normal,0.27388195605424687,0.00034399145410851856,0.6914405653663006,551.5439510345459,False,impostor
s041,7,REJECT_SESSION,7.39400239063472e-05,0.99569,False,0.013219439424574375,normal,0.09073926970181335,0.03553068947617978,0.454477527504444,570.5888271331787,False,impostor
s048,8,REJECT_SESSION,5.253017417259107e-05,0.99996,False,0.010396625846624374,normal,0.05339562072773116,0.0043541351966260395,0.5112533978619873,556.2052726745605,False,impostor
s057,8,REJECT_SESSION,7.306654786130729e-05,0.25762,False,0.02000446990132332,normal,0.0964867344450986,0.013950464614050782,0.535263204744343,521.7728614807129,False,impostor
s044,8,REJECT_SESSION,0.00033319730183585674,0.99146,False,0.013408186845481396,normal,0.11747757760412972,0.016732486879358095,0.6606565900427237,555.185079574585,False,impostor
s031,7,REJECT_SESSION,0.0005842996463336687,0.40266,False,0.011849034577608109,normal,0.015983687470214582,0.14512724329408924,0.6302261161572839,580.9130668640137,False,impostor
s044,5,REJECT_SESSION,0.0002716316730706939,0.99146,False,0.019730830565094948,normal,0.11171708296882134,0.000467323791067092,0.7108382465549055,557.1727752685547,False,impostor
s029,6,REJECT_SESSION,4.8134997000091857e-05,0.99826,False,0.014857178553938866,normal,0.05014483032850135,0.005747808888846731,0.6792033455008077,541.2993431091309,False,impostor
s017,5,REJECT_SESSION,0.00044219622382373326,0.99573,False,0.010117072612047195,normal,0.15069918050226433,0.03497391813489108,0.7062523819926965,570.8558559417725,False,impostor
s052,8,REJECT_SESSION,0.00013451729702459447,1.0,False,0.029138747602701187,elevated,0.07031745216121017,0.004874475926907698,0.655489069391746,526.9136428833008,False,impostor
s005,5,REJECT_SESSION,0.0032634612095627773,0.99999,False,0.013945077545940876,normal,0.15651235417238815,0.12334063852273316,0.6693957316149894,565.894603729248,False,impostor
s026,5,REJECT_SESSION,8.256783311680875e-05,0.99995,False,0.0282619409263134,normal,0.026244491344551327,0.041996843655355366,0.6629089794265899,549.7844219207764,False,impostor
s056,5,REJECT_SESSION,0.00048063544637641487,0.99622,False,0.019730830565094948,normal,0.16008920470352958,0.038505570128702774,0.6572618859044983,562.0672702789307,False,impostor
s033,7,REJECT_SESSION,8.322828418951156e-05,1.0,False,0.014070284552872181,normal,0.07404234572609993,4.811111976476469e-06,0.4283436666741462,573.0526447296143,False,impostor
s027,7,REJECT_SESSION,0.00014397420445420858,0.99961,False,0.013828428462147713,normal,0.02819795284653852,0.05816899095380901,0.5414298469443627,565.6390190124512,False,impostor
s050,8,REJECT_SESSION,0.00010976535022024689,0.99914,False,0.018420163542032242,normal,0.0271512154154903,0.06672689968417196,0.5425845015307371,540.1585102081299,False,impostor
s047,6,REJECT_SESSION,0.000589059810877817,0.99999,False,0.02291029877960682,normal,0.07139205522161911,0.07693127809766205,0.5555710203386621,552.8161525726318,False,impostor
s055,6,REJECT_SESSION,0.5829816340451685,0.89164,False,0.018764233216643333,normal,0.3697875973759759,0.48313328102566316,0.8099566995956101,712.1620178222656,False,impostor
s028,5,REJECT_SESSION,0.0009394102681369958,0.99777,False,0.013875922188162804,normal,0.08482994056768875,0.17597911266453053,0.630632768538653,797.4069118499756,False,impostor
s043,5,REJECT_SESSION,4.730313227136637e-05,0.99975,False,0.019590960815548897,normal,0.04553545253433283,0.0037931590508766544,0.5216191518034636,894.9761390686035,False,impostor
s005,6,REJECT_SESSION,0.00022960614323969117,0.99999,False,0.015093877911567688,normal,0.1130537084348938,0.0006388484926782731,0.6803517147361127,838.8593196868896,False,impostor
s033,8,REJECT_SESSION,0.00011003341048722777,1.0,False,0.018509401008486748,normal,0.046500284073140746,0.03262637829934737,0.6229264260515897,581.6919803619385,False,impostor
s011,7,REJECT_SESSION,3.489124420090362e-05,0.82343,False,0.012817112728953362,normal,0.0533026258697556,0.0023734371266568113,0.48326861832121537,537.5230312347412,False,impostor
s012,8,REJECT_SESSION,0.008582848870969419,0.98784,False,0.028007645159959793,normal,0.34216623552906966,0.11076266763917902,0.6364024636732881,536.6542339324951,False,impostor
s026,5,REJECT_SESSION,0.019208028124942197,0.99995,False,0.011280307546257973,normal,0.16187326370464933,0.19939560195735584,0.6778744461905873,572.3211765289307,False,impostor
s027,5,REJECT_SESSION,7.166531477784527e-05,0.99961,False,0.019379956647753716,normal,0.05224171684273968,0.013876404342395066,0.5575311949863475,582.8759670257568,False,impostor
s010,8,REJECT_SESSION,9.505442598934318e-05,0.99783,False,0.01566959172487259,normal,0.04988111626922315,0.05235024318276539,0.6388986566759025,530.526876449585,False,impostor
s039,5,REJECT_SESSION,0.0012631679345900117,0.99986,False,0.013945077545940876,normal,0.18538318392018732,0.018046610955919737,0.7040879471022878,549.1189956665039,False,impostor
s038,5,REJECT_SESSION,0.00011799064595592476,1.0,False,0.018261972814798355,normal,0.07286831235700253,0.013788835261747543,0.6200326038225846,526.3855457305908,False,impostor
s022,6,REJECT_SESSION,0.00045757530818332727,0.99996,False,0.013433297164738178,normal,0.09339927344826418,0.11902075249435098,0.6060296346053791,533.3526134490967,False,impostor
s036,8,REJECT_SESSION,0.00020996495690075743,0.99979,False,0.028007645159959793,normal,0.11379568676937712,0.027103081260947265,0.38475887175053064,557.4030876159668,False,impostor
s040,7,REJECT_SESSION,0.0010897874018622575,1.0,False,0.016299482434988022,normal,0.15682260345269988,0.014570025020128274,0.548720955195832,577.0277976989746,False,impostor
s020,5,REJECT_SESSION,0.0002376357973661859,0.97055,False,0.015113623812794685,normal,0.12188875863567845,0.030466785117683096,0.5719505192407789,529.9251079559326,False,impostor
s043,8,REJECT_SESSION,0.00014668130167311627,0.99975,False,0.011138209141790867,normal,0.03168445892768804,0.12656694144288227,0.6406479215771519,584.8822593688965,False,impostor
s024,8,REJECT_SESSION,0.0002604649023796567,0.99978,False,0.013965186662971973,normal,0.1076140571017845,0.05156538973136968,0.5486627307438439,926.2790679931641,False,impostor
s042,8,REJECT_SESSION,4.5273879177970793e-05,1.0,False,0.019658558070659637,normal,0.04915116537033134,0.01157348856958293,0.5577311561278567,541.7168140411377,False,impostor
s025,8,REJECT_SESSION,0.001133576793104094,1.0,False,0.011488682590425014,normal,0.131116589642866,0.06670255275326449,0.5512982712007756,596.4570045471191,False,impostor
s048,5,REJECT_SESSION,0.0012319496232896835,0.99996,False,0.014436881057918072,normal,0.038131968157328215,0.16043488903008432,0.6887618173530637,566.2932395935059,False,impostor
s013,8,REJECT_SESSION,4.1360721223706615e-05,0.93831,False,0.011138209141790867,normal,0.03396905294858657,0.034153832126426885,0.6744784129920725,862.3971939086914,False,impostor
s047,6,REJECT_SESSION,6.989844600912494e-05,0.99999,False,0.01333262212574482,normal,0.08493123709872116,0.0029545668618814677,0.28843072799349995,887.00270652771,False,impostor
s003,8,REJECT_SESSION,5.4814027922445085e-05,0.86069,False,0.029138747602701187,elevated,0.10099785717097927,0.024412601902291286,0.46244220666748737,978.8343906402588,False,impostor
s037,7,REJECT_SESSION,0.000313534531192045,0.99042,False,0.012945970520377159,normal,0.11909937342754953,0.02039803355120821,0.745523194510864,681.492805480957,False,impostor
s054,8,REJECT_SESSION,3.9143197036970454e-05,0.62885,False,0.019658558070659637,normal,0.02998580581686188,0.00037853087380399446,0.7231285958422934,512.1927261352539,False,impostor
s010,7,REJECT_SESSION,0.0002662191996853023,0.99783,False,0.01683344878256321,normal,0.1586376964225425,0.004927229749285902,0.5792486590726122,532.3317050933838,False,impostor
